sample_token,scene_token,timestamp,num_annotations,available_sensors,weather,area
68d8f0410d4342a1a6d2687b0deeb24c,37355c547904491481e47accc094d567,1696700125498511,35,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
3c15136415cb4333964d4cc2936356dd,37355c547904491481e47accc094d567,1696700125998662,31,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
39dae22600564a6b9c130435f3475a77,37355c547904491481e47accc094d567,1696700126498541,30,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
a9b293108091418c9170311735a14d38,37355c547904491481e47accc094d567,1696700126998027,31,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
6f6b53e9b5144d3eb5efa6759877586e,37355c547904491481e47accc094d567,1696700127497935,33,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
c83bd7f9373d4dbda92199888bb50db2,37355c547904491481e47accc094d567,1696700127997963,35,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
c483d412789d4b13991fc1f36cdd06a8,37355c547904491481e47accc094d567,1696700128498092,34,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
e12831dd0e5040abaced46ee13f3c414,37355c547904491481e47accc094d567,1696700128998384,30,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
db2c0e4d75654d4db21937c518e75957,37355c547904491481e47accc094d567,1696700129498762,30,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
7097d2353e914bcf834c196a6a21be63,37355c547904491481e47accc094d567,1696700129999173,30,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
b7db9773713a454e8148f86a84ab6a53,37355c547904491481e47accc094d567,1696700130499114,30,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
8a1ee4d450f94cfe8b07030adcaddf6b,37355c547904491481e47accc094d567,1696700130998430,31,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
b18f83cbe8b44e8c80dcac5b4bdf1de5,37355c547904491481e47accc094d567,1696700131497956,33,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
db8f3abb2d1440889ce9d8a759ce855e,37355c547904491481e47accc094d567,1696700131997586,34,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
9b3984d9e3094104a34f06910c521a08,37355c547904491481e47accc094d567,1696700132497750,29,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
930001ae599e48d6aabc373742c462a5,37355c547904491481e47accc094d567,1696700132998333,30,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
2e9658149ff64abe863691ca1ab21659,37355c547904491481e47accc094d567,1696700133498497,29,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
25d2fdbc5fab4e93b80c4064eb60fa38,37355c547904491481e47accc094d567,1696700133998572,30,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
6e2e1eaa68694c8f8c8d11993ec856e7,37355c547904491481e47accc094d567,1696700134498416,29,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
a3c36b28774345169f106bf634cbe1ae,37355c547904491481e47accc094d567,1696700134998123,29,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
500f2b2e4f264f54913ffef41af3e3f3,37355c547904491481e47accc094d567,1696700135497897,30,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
65f73fc2d0c343fc8e5018c4f42219c6,37355c547904491481e47accc094d567,1696700135997603,31,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
6f61d7af183f4094919330d51465c1aa,37355c547904491481e47accc094d567,1696700136497711,31,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
51c116a371d645668dac1af0a02ee674,37355c547904491481e47accc094d567,1696700136998369,32,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
7a7c5575a7c342619ce96378e04038a1,37355c547904491481e47accc094d567,1696700137498713,33,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
a83f7b2127814ba5a0ded665a015e769,37355c547904491481e47accc094d567,1696700137998940,32,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
8853f77c7306460e8a319a0e56f1b3fd,37355c547904491481e47accc094d567,1696700138498840,33,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
4752b1aca7c741f9b932631474a5a1f4,37355c547904491481e47accc094d567,1696700138998205,33,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
7e342d779b5d446981801c5dfae2990e,37355c547904491481e47accc094d567,1696700139497868,34,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
9bd4a2d0f3ae4c5fbc8f9b25c3a5fc05,37355c547904491481e47accc094d567,1696700139997638,35,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
0556486618ae429895ef8caa898ee953,37355c547904491481e47accc094d567,1696700140497763,34,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
896fee4da88548658064bbe791974249,37355c547904491481e47accc094d567,1696700140998392,34,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
34d0b00f1801498c803ec07dce543b72,37355c547904491481e47accc094d567,1696700141498713,34,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
8087e38a235948e1a12fc698a2fbd73d,37355c547904491481e47accc094d567,1696700141999011,34,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
4a2da2b50d9749bc82bd567c13c6dc79,37355c547904491481e47accc094d567,1696700142498875,34,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
f52dde90d62b4d3a9024e9280cb73179,37355c547904491481e47accc094d567,1696700142998223,36,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
31a1c724a02d46a1bbe2b8685fb871a2,37355c547904491481e47accc094d567,1696700143497827,37,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
e070823623784061a8cba3a3849f218e,37355c547904491481e47accc094d567,1696700143997512,37,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
1eb6c0c7adad4cf29e8da13dcf8ef16b,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027655998290,94,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
c47d261c32ec405b836f0b832b776438,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027656498023,90,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
7e82125df00b40aaaa57a34ba7907771,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027656998083,93,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
8645dd1e937d48dfb703be785dee3145,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027657498408,103,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
2c8a57a97fd140919df0708d479a972b,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027657998201,108,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
